,Input_text,Category
68,dear supplier due changed customer demand need reschedule following order please move order data mail m excel reply feedback file also unconfirmed order included message order marked confirm order text please confirm eta date email also price part please inform u price differ price system help u speed payment process order position item orderquantity confirmeddeliverydate newrequirementdate reschedulingmsg priceea aathryn reschedulein usd aathryn reschedulein usd best regard flextronics legal disclaimer information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagerescheduling flextronics swedenvignesh rajendran,Cancellation_Rescheduling
69,dear supplier due changed customer demand need reschedule following order please move order data mail m excel reply feedback file also unconfirmed order included message order marked confirm order text please confirm eta date email also price part please inform u price differ price system help u speed payment process order position item orderquantity confirmeddeliverydate newrequirementdate reschedulingmsg priceea aatyy reschedulein usd aathryn confirm order reschedulein usd aathryn reschedulein usd best regard flextronics legal disclaimer information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy messagerescheduling flextronics swedenthirumoorthy srinivasan,Cancellation_Rescheduling
70,ciao josh push following code please tleg new date new date bspn new date bsp new date thank monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action confirmmonica guastoni,Cancellation_Rescheduling
71,ciao josh approve following action please bspn new date new date new date new date btse new date btseea new date new date thanjk monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action customer actia st stepmonica guastoni,Cancellation_Rescheduling
72,ciao josh approve following action please fccrlmha cancel new date new date bspt new date bspn new date new date new date thank monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action customer actia st step monica guastoni,Cancellation_Rescheduling
73,ciao josh approve following action customer actia btsr new date btsgw fxcjffbb new date iddsgc new date ipbnng new date new date thank monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action customer actia st stepmonica guastoni,Cancellation_Rescheduling
74,ciao josh approve following action please btst new date new date new date new date btstma new date new ty pc new ty pc new ty pc new ty pc btsl new date new date new date new ty pc add line pc thnak monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action customer cobomonica guastoni,Cancellation_Rescheduling
75,ciao josh approve following action please batwh new date new ty pc new date add line pc new date bspl new date thank mo monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action customer cobramonica guastoni,Cancellation_Rescheduling
76,ciao josh approve following action please tle new date already stock new date thank monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action tlemonica guastoni,Cancellation_Rescheduling
77,ciao josh approve following action please thank monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action approvemonica guastoni,Cancellation_Rescheduling
78,ciao josh check following action please thank monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action check monica guastoni,Cancellation_Rescheduling
79,ciao josh check following action please thank monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action confirm another onemonica guastoni,Cancellation_Rescheduling
80,ciao josh good morning first hope day fantastic approve following action please btsd new date new date thank monica guastoni arrow electronics srl pam south europe tel mguastoniarroweuropecom action confirmmonica guastoni,Cancellation_Rescheduling
81,hi anna kindly cancel following order let u know status po supplier part qty eta buyer comment infineon technology ag alcbscnns jan cancel infineon technology ag alcbscnns feb cancel thank best regard renganath krishnan buyer central procurement lsp europe creating value increase customer competitiveness direct mobile voip renganathkrishnanflextronicscom follow u global business service chennai legal disclaimer information contained message may privileged confidential intended read individual entity addressed designee reader message intended recipient notice distribution message form strictly prohibited received message error please immediately notify sender delete destroy copy message cancel ordersrenganath krishnan,Cancellation_Rescheduling
